filename,image,fish_id,photo
14.12.4.JPG,14.12.4,jml03/14.12.4,NA
14.12.5.JPG,14.12.5,jml03/14.12.5,NA
14.12.6.JPG,14.12.6,jml03/14.12.6,NA
14.12.9.JPG,14.12.9,jml03/14.12.9,NA
14v11v01j5.jpg,14v11v01j5,14/11/01j5,NA
14v11v01j6.jpg,14v11v01j6,14/11/01j6,NA
14v11v01j7.jpg,14v11v01j7,14/11/01j7,NA
14v11v01j9.jpg,14v11v01j9,14/11/01j9,NA
14v12mark2-23.jpg,14v12v00j23,14/12/00j23,NA
14v12mark2-24.jpg,14v12v00j24,14v12v00j24,NA
14v12mark2-28.jpg,14v12v00j28,14/12/00j28,NA
14v12v01j12bott1.jpg,14v12v01j12,14/12/01j12,NA
14v12v01j18bott1.jpg,14v12v01j18j,14v12v01j18j,NA
14v12v01j19.jpg,14v12v01j19,14/12/01j19,NA
14v12v01j20top1.jpg,14v12v01j20,14/12/01j20,NA
14v12v01j21.jpg,14v12v01j21,14/12/01j21,NA
14v12v01j24.jpg,14v12v01j24,14v12v01j24,NA
14v12v01j25.jpg,14v12v01j25,14/12/01j25,NA
14v12v01j26top1.jpg,14v12v01j26,14/12/01j26,NA
14v12v01j28.jpg,14v12v01j28,14/12/01j28,NA
14v12v01j32bott1.jpg,14v12v01j32,14/12/01j32,NA
14v12v01j34top1apogontrimaculatus.jpg,14v12v01j34apogontrimaculatus,14/12/01j34,NA
14v12v01j4.jpg,14v12v01j4,14/12/01j4,NA
14v12v01j5.jpg,14v12v01j5,14v12v01j5,NA
14v12v01j6.jpg,14v12v01j6,14/12/01j6,NA
15.12.11 & 12.JPG,15.12.11 & 12,jml03/15.12.11,NA
15.12.11 & 12.JPG,15.12.11 & 12,jml03/15.12.12,NA
15.12.18 & 19.JPG,15.12.18 & 19,jml03/15.12.18,NA
15.12.18 & 19.JPG,15.12.18 & 19,jml03/15.12.19,NA
15.12.25.JPG,15.12.25,jml03/15.12.25,NA
15.12.3 & 4.JPG,15.12.3 & 4,jml03/15.12.3,NA
15.12.3 & 4.JPG,15.12.3 & 4,jml03/15.12.4,NA
15.12.5 & 6.JPG,15.12.5 & 6,jml03/15.12.5,NA
15.12.5 & 6.JPG,15.12.5 & 6,jml03/15.12.6,NA
15.12.7 & 8.JPG,15.12.7 & 8,jml03/15.12.7,NA
15.12.7 & 8.JPG,15.12.7 & 8,jml03/15.12.8,NA
15v11v01top1j29.jpg,15v11v01j29,15v11v01j29,NA
15v11v01top1j31.jpg,15v11v01j31,15v11v01j31,NA
15v12mark11.jpg,15v12v00j11,15v12v00j11,NA
15v12mark13.jpg,15v12v00j13,15v12v00j13,NA
15v12mark18.jpg,15v12v00j18,15/12/00j18,NA
15v12mark27.jpg,15v12v00j27,15v12v00j27,NA
15v12mark30.jpg,15v12v00j30,15/12/00j30,NA
15v12mark4.jpg,15v12v00j4,15/12/00j4,NA
15v12mark6.jpg,15v12v00j6,15/12/00j6,NA
15v12mark8.jpg,15v12v00j8,15/12/00j8,NA
15v12mark9.jpg,15v12v00j9,15/12/00j9,NA
15v12v01j10.jpg,15v12v01j10,15/12/01j10,NA
15v12v01j22.jpg,15v12v01j22,15/12/01j22,NA
15v12v01j23.jpg,15v12v01j23,15v12v01j23,NA
15v12v01j3.jpg,15v12v01j3,15/12/01j3,NA
15v12v01j30.jpg,15v12v01j30,15/12/01j30,NA
15v12v01j39.jpg,15v12v01j39,15/12/01j39,NA
15v12v01j41.jpg,15v12v01j41,15v12v01j41,NA
15v12v01j42.jpg,15v12v01j42,15/12/01j42,NA
16.12.11.JPG,16.12.11,jml03/16.12.11,NA
16.12.3 & 4.JPG,16.12.3 & 4,jml03/16.12.3,NA
16.12.3 & 4.JPG,16.12.3 & 4,jml03/16.12.4,NA
16v11v01j14.jpg,16v11v01j14,16/11/01j14,NA
16v11v01j15.jpg,16v11v01j15,16/11/01j15,NA
16v11v01j16.jpg,16v11v01j16,16/11/01j16,NA
16v11v01j19.jpg,16v11v01j19,16/11/01j19,NA
16v11v01j20.jpg,16v11v01j20,16/11/01j20,NA
16v11v01j22.jpg,16v11v01j22,16v11v01j22,NA
16v11v01mid2j35.jpg,16v11v01j35,16v11v01j35,NA
16v11v01top1j26.jpg,16v11v01j26,16v11v01j26,NA
16v11v01top2j18.jpg,16v11v01j18,16/11/01j18,NA
16v11v01top2j31.jpg,16v11v01j31,16/11/01j31,NA
16v12mark19.jpg,16v12v00j19,16v12v00j19,NA
16v12mark25.jpg,16v12v00j25,16/12/00j25,NA
16v12mark27.jpg,16v12v00j27,16/12/00j27,NA
16v12mark36.jpg,16v12v00j36,16v12v00j36,NA
16v12v01j10.jpg,16v12v01j10,16/12/01j10,NA
16v12v01j14.jpg,16v12v01j14,16/12/01j14,NA
16v12v01j15.jpg,16v12v01j15,16/12/01j15,NA
16v12v01j19.jpg,16v12v01j19,16v12v01j19,NA
16v12v01j27.jpg,16v12v01j27,16/12/01j27,NA
16v12v01j28.jpg,16v12v01j28,16/12/01j28,NA
16v12v01j29.jpg,16v12v01j29,16/12/01j29,NA
16v12v01j3.jpg,16v12v01j3,16/12/01j3,NA
16v12v01j30.jpg,16v12v01j30,16/12/01j30,NA
16v12v01j33.jpg,16v12v01j33,16/12/01j33,NA
16v12v01j34.jpg,16v12v01j34,16/12/01j34,NA
16v12v01j37.jpg,16v12v01j37,16/12/01j37,NA
16v12v01j39.jpg,16v12v01j39,16/12/01j39,NA
16v12v01j40.jpg,16v12v01j40,16v12v01j40,NA
16v12v01j41.jpg,16v12v01j41,16/12/01j41,NA
16v12v01j9.jpg,16v12v01j9,16/12/01j9,NA
17.12.1.JPG,17.12.1,jml03/17.12.1,NA
17.12.10.JPG,17.12.10,jml03/17.12.10,NA
17.12.16.JPG,17.12.16,jml03/17.12.16,NA
17.12.21.JPG,17.12.21,jml03/17.12.21,NA
17.12.22 & 23.JPG,17.12.22 & 23,jml03/17.12.22,NA
17.12.22 & 23.JPG,17.12.22 & 23,jml03/17.12.23,NA
17.12.24.JPG,17.12.24,jml03/17.12.24,NA
17v11v01bot1j34.jpg,17v11v01j34,17v11v01j34,NA
17v11v01j10.jpg,17v11v01j10,17/11/01j10,NA
17v11v01j15.jpg,17v11v01j15,17v11v01j15,NA
17v11v01j19.jpg,17v11v01j19,17v11v01j19,NA
17v11v01j20.jpg,17v11v01j20,17/11/01j20,NA
17v11v01j24.jpg,17v11v01j24,17/11/01j24,NA
17v11v01j30.jpg,17v11v01j30,17/11/01j30,NA
17v11v01j31.jpg,17v11v01j31,17/11/01j31,NA
17v11v01j35.jpg,17v11v01j35,17v11v01j35,NA
17v11v01j36.jpg,17v11v01j36,17v11v01j36,NA
17v11v01j40.jpg,17v11v01j40,17/11/01j40,NA
17v11v01j42.jpg,17v11v01j42,17/11/01j42,NA
17v11v01olivia1j37.jpg,17v11v01j37,17/11/01j37,NA
17v11v01olivia1j39.jpg,17v11v01j39,17/11/01j39,NA
17v11v01olivia1j41.jpg,17v11v01j41,17/11/01j41,NA
17v11v01sp11top1j11.jpg,17v11v01j11,17/11/01j11,NA
17v11v01sp11top1j25.jpg,17v11v01j25,17/11/01j25,NA
17v11v01sp11topj21.jpg,17v11v01j21,17/11/01j21,NA
17v11v01top1j12.jpg,17v11v01j12,17v11v01j12,NA
17v11v01top1j23.jpg,17v11v01j23,17/11/01j23,NA
17v11v01top1j27.jpg,17v11v01j27,17/11/01j27,NA
17v11v01top1j28.jpg,17v11v01j28,17v11v01j28,NA
17v11v01top1j29.jpg,17v11v01j29,17/11/01j29,NA
17v11v01top1j32.jpg,17v11v01j32,17/11/01j32,NA
17v11v01top1j35.jpg,17v11v01j35,17v11v01j35,NA
17v11v01top1j38.jpg,17v11v01j38,17/11/01j38,NA
17v12v01j12.jpg,17v12v01j12,17v12v01j12,NA
17v12v01j16.jpg,17v12v01j16,17/12/01j16,NA
17v12v01j18.jpg,17v12v01j18,17/12/01j18,NA
17v12v01j19.jpg,17v12v01j19,17/12/01j19,NA
17v12v01j20.jpg,17v12v01j20,17v12v01j20,NA
17v12v01j21top1.jpg,17v12v01j21,17/12/01j21,NA
17v12v01j24.jpg,17v12v01j24,17/12/01j24,NA
17v12v01j25.jpg,17v12v01j25,17/12/01j25,NA
17v12v01j28.jpg,17v12v01j28,17/12/01j28,NA
17v12v01j3.jpg,17v12v01j3,17/12/01j3,NA
17v12v01j31.jpg,17v12v01j31,17v12v01j31,NA
17v12v01j32.jpg,17v12v01j32,17/12/01j32,NA
17v12v01j38top2.jpg,17v12v01j38,17/12/01j38,NA
17v12v01j4.jpg,17v12v01j4,17/12/01j4,NA
17v12v01j42top1.jpg,17v12v01j42,17/12/01j42,NA
17v12v01j5.jpg,17v12v01j5,17/12/01j5,NA
17v12v01j6.jpg,17v12v01j6,17v12v01j6,NA
18.12.7.JPG,18.12.7,jml03/18.12.7,NA
18.12.9.JPG,18.12.9,jml03/18.12.9,NA
18v11v01bot1j10.jpg,18v11v01j10,18v11v01j10,NA
18v11v01bot1j18.jpg,18v11v01j18,18v11v01j18,NA
18v11v01bot1j19.jpg,18v11v01j19,18v11v01j19,NA
18v11v01j14.jpg,18v11v01j14,18/11/01j14,NA
18v11v01j20.jpg,18v11v01j20,18v11v01j20,NA
18v11v01olivej28.jpg,18v11v01j28,18/11/01j28,NA
18v11v01oliviaj33.jpg,18v11v01j33,18v11v01j33,NA
18v11v01oliviaj4.jpg,18v11v01j4,18v11v01j4,NA
18v11v01oliviaj40.jpg,18v11v01j40,18/11/01j40,NA
18v11v01top1j11.jpg,18v11v01j11,18/11/01j11,NA
18v11v01top1j35.jpg,18v11v01j35,18/11/01j35,NA
18v11v01top1j36.jpg,18v11v01j36,18v11v01j36,NA
18v11v01top1j42.jpg,18v11v01j42,18/11/01j42,NA
18v11v01top1j5.jpg,18v11v01j5,18v11v01j5,NA
18v12v01j14.jpg,18v12v01j14,18/12/01j14,NA
18v12v01j22.jpg,18v12v01j22,18/12/01j22,NA
18v12v01j33top2.jpg,18v12v01j33,18/12/01j33,NA
18v12v01j36.jpg,18v12v01j36,18/12/01j36,NA
18v12v01j41.jpg,18v12v01j41,18v12v01j41,NA
19.12.12.JPG,19.12.12,jml03/19.12.12,NA
19.12.3.JPG,19.12.3,jml03/19.12.3,NA
19.12.5.JPG,19.12.5,jml03/19.12.5,NA
19.12.8.JPG,19.12.8,jml03/19.12.8,NA
19.12.9.JPG,19.12.9,jml03/19.12.9,NA
19v11top5.jpg,19v11v00j5,19v11v00j5,NA
19v11v01bot2j25.jpg,19v11v01j25,19/11/01j25,NA
19v11v01bot2j39.jpg,19v11v01j39,19/11/01j39,NA
19v11v01j10.jpg,19v11v01j10,19v11v01j10,NA
19v11v01j19.jpg,19v11v01j19,19/11/01j19,NA
19v11v01j20.jpg,19v11v01j20,19/11/01j20,NA
19v11v01j29.jpg,19v11v01j29,19/11/01j29,NA
19v11v01j31.jpg,19v11v01j31,19v11v01j31,NA
19v11v01j34.jpg,19v11v01j34,19/11/01j34,NA
19v11v01j42.jpg,19v11v01j42,19/11/01j42,NA
19v11v01j9.jpg,19v11v01j9,19/11/01j9,NA
19v12mark11.jpg,19v12v00j11,19/12/00j11,NA
19v12mark19.jpg,19v12v00j19,19v12v00j19,NA
19v12mark22.jpg,19v12v00j22,19v12v00j22,NA
19v12mark25.jpg,19v12v00j25,19/12/00j25,NA
19v12mark26.jpg,19v12v00j26,19/12/00j26,NA
19v12mark27sp9.jpg,19v12v00j27,19/12/00j27,NA
19v12mark32.jpg,19v12v00j32,19v12v00j32,NA
19v12mark35.jpg,19v12v00j35,19v12v00j35,NA
19v12v01j18.jpg,19v12v01j18,19/12/01j18,NA
19v12v01j24.jpg,19v12v01j24,19v12v01j24,NA
19v12v01j25.jpg,19v12v01j25,19/12/01j25,NA
19v12v01j30.jpg,19v12v01j30,19/12/01j30,NA
19v12v01j31.jpg,19v12v01j31,19/12/01j31,NA
19v12v01j6.jpg,19v12v01j6,19/12/01j6,NA
19v12v01sj42.jpg,19v12v01sj42,19v12v01sj42,NA
1v1mark8.jpg,1v1v01j8,1v1v01j8,NA
1v1mark9.jpg,1v1v01j9,1v1v01j9,NA
1v1r23dphpamboinensis13.jpg,1v1r23dphpamboinensis13,1v1r23dphpamboinensis13,NA
1v1r23dphpamboinensis16.jpg,1v1r23dphpamboinensis16,1v1r23dphpamboinensis16,NA
1v1r23dphpamboinensis24.jpg,1v1r23dphpamboinensis24,1v1r23dphpamboinensis24,NA
20.12.2.JPG,20.12.2,jml03/20.12.2,NA
20v11v01j15.jpg,20v11v01j15,20/11/01j15,NA
20v11v01j16.jpg,20v11v01j16,20v11v01j16,NA
20v11v01j18.jpg,20v11v01j18,20/11/01j18,NA
20v11v01j20.jpg,20v11v01j20,20/11/01j20,NA
20v11v01j24.jpg,20v11v01j24,20/11/01j24,NA
20v11v01j27.jpg,20v11v01j27,20v11v01j27,NA
20v11v01j28.jpg,20v11v01j28,20/11/01j28,NA
20v11v01j33.jpg,20v11v01j33,20v11v01j33,NA
20v11v01j4.jpg,20v11v01j4,20v11v01j4,NA
20v11v01j42.jpg,20v11v01j42,20/11/01j42,NA
20v12mark1.jpg,20v12v00j1,20v12v00j1,NA
20v12mark10sp9.jpg,20v12v00j10,20/12/00j10,NA
20v12mark12.jpg,20v12v00j12,20/12/00j12,NA
20v12mark13.jpg,20v12v00j13,20v12v00j13,NA
20v12mark14.jpg,20v12v00j14,20/12/00j14,NA
20v12mark15.jpg,20v12v00j15,20v12v00j15,NA
20v12mark16.jpg,20v12v00j16,20/12/00j16,NA
20v12mark17sp9.jpg,20v12v00j17,20v12v00j17,NA
20v12mark18.jpg,20v12v00j18,20/12/00j18,NA
20v12mark2.jpg,20v12v00j2,20/12/00j2,NA
20v12mark20sp9.jpg,20v12v00j20,20v12v00j20,NA
20v12mark23.jpg,20v12v00j23,20/12/00j23,NA
20v12mark24.jpg,20v12v00j24,20v12v00j24,NA
20v12mark28.jpg,20v12v00j28,20v12v00j28,NA
20v12mark4sp9.jpg,20v12v00j4,20/12/00j4,NA
20v12mark5.jpg,20v12v00j5,20/12/00j5,NA
20v12mark6.jpg,20v12v00j6,20/12/00j6,NA
20v12mark7.jpg,20v12v00j7,20/12/00j7,NA
20v12mark8.jpg,20v12v00j8,20v12v00j8,NA
20v12mark9.jpg,20v12v00j9,20/12/00j9,NA
20v12v01j10.jpg,20v12v01j10,20/12/01j10,NA
20v12v01j14.jpg,20v12v01j14,20v12v01j14,NA
20v12v01j15.jpg,20v12v01j15,20/12/01j15,NA
20v12v01j16.jpg,20v12v01j16,20/12/01j16,NA
20v12v01j19.jpg,20v12v01j19,20/12/01j19,NA
20v12v01j23.jpg,20v12v01j23,20/12/01j23,NA
20v12v01j25.jpg,20v12v01j25,20/12/01j25,NA
20v12v01j26.jpg,20v12v01j26,20/12/01j26,NA
20v12v01j27.jpg,20v12v01j27,20/12/01j27,NA
20v12v01j28.jpg,20v12v01j28,20v12v01j28,NA
20v12v01j3.jpg,20v12v01j3,20/12/01j3,NA
20v12v01j30.jpg,20v12v01j30,20/12/01j30,NA
20v12v01j33.jpg,20v12v01j33,20v12v01j33,NA
20v12v01j37.jpg,20v12v01j37,20/12/01j37,NA
20v12v01j41.jpg,20v12v01j41,20/12/01j41,NA
20v12v01j42.jpg,20v12v01j42,20/12/01j42,NA
20v12v01j5.jpg,20v12v01j5,20/12/01j5,NA
20v12v01j9.jpg,20v12v01j9,20v12v01j9,NA
21.12.1.JPG,21.12.1,jml03/21.12.1,NA
21.12.2.JPG,21.12.2,jml03/21.12.2,NA
21.12.5 or 6.JPG,21.12.5 or 6,jml03/21.12.5,NA
21.12.6 or 5.JPG,21.12.6 or 5,jml03/21.12.6,NA
21v11top10.jpg,21v11v00j10,21/11/00j10,NA
21v11top12.jpg,21v11v00j12,21/11/00j12,NA
21v11top13.jpg,21v11v00j13,21/11/00j13,NA
21v11top14.jpg,21v11v00j14,21/11/00j14,NA
21v11top15.jpg,21v11v00j15,21/11/00j15,NA
21v11top16.jpg,21v11v00j16,21/11/00j16,NA
21v11top17.jpg,21v11v00j17,21v11v00j17,NA
21v11top18.jpg,21v11v00j18,21/11/00j18,NA
21v11top19.jpg,21v11v00j19,21/11/00j19,NA
21v11top20.jpg,21v11v00j20,21/11/00j20,NA
21v11top21.jpg,21v11v00j21,21/11/00j21,NA
21v11top3.jpg,21v11v00j3,21/11/00j3,NA
21v11top9.jpg,21v11v00j9,21/11/00j9,NA
21v11v01bott1j11.jpg,21v11v01jt1j11,21v11v01jt1j11,NA
21v11v01bott1j27.jpg,21v11v01jt1j27,21v11v01jt1j27,NA
21v11v01mid1j15.jpg,21v11v01j15,21/11/01j15,NA
21v11v01mid1j16.jpg,21v11v01j16,21v11v01j16,NA
21v11v01mid1j20.jpg,21v11v01j20,21/11/01j20,NA
21v11v01mid1j26.jpg,21v11v01j26,21/11/01j26,NA
21v11v01mid1j31.jpg,21v11v01j31,21v11v01j31,NA
21v11v01mid1j9.jpg,21v11v01j9,21/11/01j9,NA
21v12mark13.jpg,21v12v00j13,21v12v00j13,NA
21v12mark15.jpg,21v12v00j15,21/12/00j15,NA
21v12mark16.jpg,21v12v00j16,21/12/00j16,NA
21v12mark19.jpg,21v12v00j19,21/12/00j19,NA
21v12mark22.jpg,21v12v00j22,21v12v00j22,NA
21v12mark23.jpg,21v12v00j23,21/12/00j23,NA
21v12mark25.jpg,21v12v00j25,21/12/00j25,NA
21v12mark6.jpg,21v12v00j6,21v12v00j6,NA
21v12mark9.jpg,21v12v00j9,21/12/00j9,NA
21v12marksp9 alive to grow.jpg,21v12v00j alive to grow,21v12v00j alive to grow,NA
21v12v01j14mid1.jpg,21v12v01j14mid1,21v12v01j14mid1,NA
21v12v01j15.jpg,21v12v01j15,21/12/01j15,NA
21v12v01j16.jpg,21v12v01j16,21/12/01j16,NA
21v12v01j25top1.jpg,21v12v01j25,21/12/01j25,NA
21v12v01j26.jpg,21v12v01j26,21/12/01j26,NA
21v12v01j27.jpg,21v12v01j27,21/12/01j27,NA
21v12v01j31.jpg,21v12v01j31,21/12/01j31,NA
21v12v01j5top1.jpg,21v12v01j5,21/12/01j5,NA
21v12v01j9.jpg,21v12v01j9,21v12v01j9,NA
22.12.2.JPG,22.12.2,22.12.2,NA
22.12.4.JPG,22.12.4,jml03/22.12.4,NA
22.12.5.JPG,22.12.5,22.12.5,NA
22.12.6.JPG,22.12.6,jml03/22.12.6,NA
22.12.7.JPG,22.12.7,22.12.7,NA
22.12.8.JPG,22.12.8,jml03/22.12.8,NA
22.12.9.JPG,22.12.9,jml03/22.12.9,NA
22v11top11.jpg,22v11v00j11,22v11v00j11,NA
